ticker,company,price,marketCap,need,r1_score,reason
CCEP,Coca-Cola Europacific Partners plc Ordinary Shares,109.85,49869970265.0,food,34,"R1: need alignment below threshold (score 14/30, need=food)"
COCSF,"Coca-Cola FEMSA, S.A.B. de C.V.",11.5,24159571968.0,food,36,"R1: need alignment below threshold (score 16/30, need=food)"
CCHBF,Coca-Cola HBC AG,67.0,24419125248.0,food,36,"R1: need alignment below threshold (score 16/30, need=food)"
COLZF,Coca-Cola Içecek Anonim Sirketi,1.68,4700772352.0,food,36,"R1: need alignment below threshold (score 16/30, need=food)"
CODMF,Coda Minerals Limited,0.09,38316156.0,materials,11,"R1: need alignment below threshold (score 8/30, need=materials)"
CDRO,Codere Online Luxembourg S.A. Ordinary Shares,9.09,413321527.0,discretionary,18,"R1: need alignment below threshold (score 3/30, need=discretionary)"
CDXS,Codexis Inc. Common Stock,1.68,183969685.0,infrastructure,27,"R1: need alignment below threshold (score 12/30, need=infrastructure)"
CDE,Coeur Mining Inc. Common Stock,21.59,22193116607.0,materials,23,"R1: need alignment below threshold (score 3/30, need=materials)"
CFACY,COFACE SA,17.895,2676488704.0,finance,25,"R1: need alignment below threshold (score 5/30, need=finance)"
CGECF,Cogeco Inc.,41.05,388755680.0,infrastructure,29,"R1: need alignment below threshold (score 14/30, need=infrastructure)"
CGEAF,Cogeco Communications Inc.,43.51,1828059392.0,infrastructure,33,"R1: need alignment below threshold (score 15/30, need=infrastructure)"
COGNY,Cogna Educação S.A.,0.4273,855427392.0,services,28,"R1: need alignment below threshold (score 10/30, need=services)"
CTSH,Cognizant Technology Solutions Corporation Class A Common Stock,63.06,28405012480.0,software:health,38,"R1: need alignment below threshold (score 18/30, need=software:health)"
CGNT,Cognyte Software Ltd. Ordinary Shares,8.37,618546176.0,software,30,"R1: need alignment below threshold (score 12/30, need=software)"
COHN,Cohen & Company Inc.,11.15,36003016.0,finance,12,"R1: need alignment below threshold (score 3/30, need=finance)"
FOF,Cohen & Steers Closed-End Opportunity Fund Inc. Common Stock,13.5,663371478.0,finance,20,"R1: need alignment below threshold (score 2/30, need=finance)"
CNS,Cohen & Steers Inc Common Stock,83.01,4268501454.0,finance,22,"R1: need alignment below threshold (score 2/30, need=finance)"
RNP,Cohen & Steers REIT and Preferred and Income Fund Inc. Common Shares,20.46,1005376329.0,finance,20,"R1: need alignment below threshold (score 2/30, need=finance)"
PSF,Cohen & Steers Select Preferred and Income Fund Inc. Common Stock,19.4,953289383.0,finance,20,"R1: need alignment below threshold (score 2/30, need=finance)"
RFI,Cohen & Steers Total Return Realty Fund Inc. Common Stock,11.47,563620063.0,finance,20,"R1: need alignment below threshold (score 2/30, need=finance)"
COHTF,Cohort plc,16.465,754775360.0,transport,26,"R1: need alignment below threshold (score 8/30, need=transport)"
COIN,Coinbase Global Inc. Class A Common Stock,187.16,49379718509.0,finance,24,"R1: need alignment below threshold (score 4/30, need=finance)"
CNCK,Coincheck Group N.V. Ordinary Shares,2.16,414283622.0,finance,19,"R1: need alignment below threshold (score 4/30, need=finance)"
CSHR,CoinShares PLC Ordinary Shares,5.98,788045650.0,finance,21,"R1: need alignment below threshold (score 3/30, need=finance)"
CJAX,CoJax Oil & Gas Corp,3.55,50299080.0,energy,20,"R1: need alignment below threshold (score 8/30, need=energy)"
CKALF,Cokal Limited,0.06,64736940.0,materials,11,"R1: need alignment below threshold (score 5/30, need=materials)"
CL,Colgate-Palmolive Company Common Stock,91.33,72805794473.0,health-adjacent,30,"R1: need alignment below threshold (score 10/30, need=health-adjacent)"
CNL,Collective Mining Ltd. Common Shares,16.47,1527472256.0,materials,21,"R1: need alignment below threshold (score 3/30, need=materials)"
CIGI,Colliers International Group Inc. Subordinate Voting Shares,105.55,5394008307.0,shelter,28,"R1: need alignment below threshold (score 8/30, need=shelter)"
CCARF,Colonial Coal International Corp.,1.5,277774592.0,materials,20,"R1: need alignment below threshold (score 5/30, need=materials)"
IMQCF,"Colonial SFL, Socimi S. A.",5.45,3412197888.0,y-unmapped,28,"R1: need alignment below threshold (score 8/30, need=y-unmapped)"
CBAN,Colony Bankcorp Inc. Common Stock,21.18,449460039.0,finance,20,"R1: need alignment below threshold (score 5/30, need=finance)"
CZGZF,Colt CZ Group SE,48.332,3027383040.0,transport,28,"R1: need alignment below threshold (score 8/30, need=transport)"
COLB,Columbia Banking System Inc. Common Stock,30.53,8637006242.0,finance,25,"R1: need alignment below threshold (score 5/30, need=finance)"
CLBK,Columbia Financial Inc. Common Stock,11.655,1212673251.0,finance,23,"R1: need alignment below threshold (score 5/30, need=finance)"
COLM,Columbia Sportswear Company Common Stock,58.94,3017326854.0,clothing,27,"R1: need alignment below threshold (score 7/30, need=clothing)"
COBJF,Comba Telecom Systems Holdings Limited,0.1203,374033952.0,infrastructure,30,"R1: need alignment below threshold (score 15/30, need=infrastructure)"
CMCSA,Comcast Corporation Class A Common Stock,27.1,96168051128.0,media,26,"R1: need alignment below threshold (score 6/30, need=media)"
CCZ,Comcast Holdings ZONES,66.4499,235806545412.0,media,26,"R1: need alignment below threshold (score 6/30, need=media)"
CBSH,Commerce Bancshares Inc. Common Stock,58.23,8352055725.0,finance,25,"R1: need alignment below threshold (score 5/30, need=finance)"
CMRC,Commerce.com Inc. Series 1 Common Stock,2.33,193061440.0,software,27,"R1: need alignment below threshold (score 12/30, need=software)"
CBK,Commercial Bancgroup Inc. Common Stock,34.24,469131485.0,finance,20,"R1: need alignment below threshold (score 5/30, need=finance)"
CMC,Commercial Metals Company Common Stock,66.85,7395236795.0,materials,30,"R1: need alignment below threshold (score 10/30, need=materials)"
CRZBY,Commerzbank AG,46.55,50313433088.0,finance,25,"R1: need alignment below threshold (score 5/30, need=finance)"
CBAUF,Commonwealth Bank of Australia,124.5,208142909440.0,finance,24,"R1: need alignment below threshold (score 4/30, need=finance)"
CMTV,Community Bancorp. Common Stock,40.76,228292766.0,finance,20,"R1: need alignment below threshold (score 5/30, need=finance)"
CBU,Community Financial System Inc. Common Stock,62.93,3311118902.0,finance,25,"R1: need alignment below threshold (score 5/30, need=finance)"
CYH,Community Health Systems Inc. Common Stock,2.97,418797790.0,health,33,"R1: need alignment below threshold (score 18/30, need=health)"
CHCT,Community Healthcare Trust Incorporated Common Stock,15.02,430380707.0,shelter,23,"R1: need alignment below threshold (score 8/30, need=shelter)"
CTBI,Community Trust Bancorp Inc. Common Stock,76.37,1387486647.0,finance,23,"R1: need alignment below threshold (score 5/30, need=finance)"
CWBC,Community West Bancshares Common Stock,26.0,705408028.0,finance,23,"R1: need alignment below threshold (score 5/30, need=finance)"
FCODF,Compagnie de l'Odet,1630.0,6869310464.0,media,22,"R1: need alignment below threshold (score 2/30, need=media)"
CLPIF,Compagnie des Alpes SA,26.608,1351332224.0,discretionary,22,"R1: need alignment below threshold (score 4/30, need=discretionary)"
CFRHF,Compagnie Financière Richemont SA,237.5,139635818496.0,finance,24,"R1: need alignment below threshold (score 4/30, need=finance)"
CFNCF,Compagnie Financière Tradition SA,324.21,2490182400.0,finance,24,"R1: need alignment below threshold (score 4/30, need=finance)"
SID,Companhia Siderurgica Nacional S.A. Common Stock,1.02,1352615826.0,materials,28,"R1: need alignment below threshold (score 10/30, need=materials)"
CCU,Compania Cervecerias Unidas S.A. Common Stock,12.56,2320478036.0,food,34,"R1: need alignment below threshold (score 14/30, need=food)"
COMP,Compass Inc. Class A Common Stock,11.8,8938761925.0,shelter,28,"R1: need alignment below threshold (score 8/30, need=shelter)"
COGDF,Compass Gold Corp,0.1134,17490318.0,materials,8,"R1: need alignment below threshold (score 3/30, need=materials)"
CMP,Compass Minerals Intl Inc Common Stock,24.57,1031470074.0,materials,28,"R1: need alignment below threshold (score 10/30, need=materials)"
CFSU,Complete Financial Solutions Inc.,0.07,70537592.0,finance,10,"R1: need alignment below threshold (score 4/30, need=finance)"
CMSQF,Computershare Limited,28.16,16287379456.0,finance,23,"R1: need alignment below threshold (score 3/30, need=finance)"
LODE,Comstock Inc. Common Stock,3.57,271295178.0,infrastructure,27,"R1: need alignment below threshold (score 12/30, need=infrastructure)"
CHCI,Comstock Holding Companies Inc. Class A Common Stock,19.52,200703703.0,shelter,23,"R1: need alignment below threshold (score 8/30, need=shelter)"
CRK,Comstock Resources Inc. Common Stock,14.17,4160603165.0,energy,28,"R1: need alignment below threshold (score 8/30, need=energy)"
CMTL,Comtech Telecommunications Corp. Common Stock,1.77,53031733.0,infrastructure,27,"R1: need alignment below threshold (score 15/30, need=infrastructure)"
CMTUF,Comture Corporation,14.76,470744064.0,unknown,23,"R1: need alignment below threshold (score 8/30, need=unknown)"
CNXC,Concentrix Corporation Common Stock,26.87,1639563136.0,software:health,36,"R1: need alignment below threshold (score 18/30, need=software:health)"
CIGL,Concorde International Group Ltd Class A Ordinary Shares,0.4251,96491520.0,services,22,"R1: need alignment below threshold (score 10/30, need=services)"
CLEV,Concrete Leveling Systems Inc,1.0,14027834.0,shelter,23,"R1: need alignment below threshold (score 18/30, need=shelter)"
CNRIF,Condor Resources Inc.,0.13,19751610.0,unknown,13,"R1: need alignment below threshold (score 8/30, need=unknown)"
CNDT,Conduent Incorporated Common Stock ,1.63,253498896.0,software:health,33,"R1: need alignment below threshold (score 18/30, need=software:health)"
CNDHF,Conduit Holdings Limited,5.87,822045504.0,finance,23,"R1: need alignment below threshold (score 5/30, need=finance)"
CNXU,Conexeu Sciences Inc. Common Stock,7.55,202025392.0,infrastructure,31,"R1: need alignment below threshold (score 16/30, need=infrastructure)"
CNOB,ConnectOne Bancorp Inc. Common Stock,32.02,1738538068.0,finance,23,"R1: need alignment below threshold (score 5/30, need=finance)"
CNOBP,ConnectOne Bancorp Inc. Depositary Shares each representing a 1/40th interest in a share of 5.25% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A,25.112,1363465583.0,finance,23,"R1: need alignment below threshold (score 5/30, need=finance)"
COP,ConocoPhillips Common Stock,131.84,158384333231.0,energy,28,"R1: need alignment below threshold (score 8/30, need=energy)"
CGDNF,Conroy Gold and Natural Resources plc,0.14,10772921.0,unknown,13,"R1: need alignment below threshold (score 8/30, need=unknown)"
STZ,Constellation Brands Inc. Common Stock,135.01,23056796374.0,food,34,"R1: need alignment below threshold (score 14/30, need=food)"
CNSWY,Constellation Software Inc.,11.11,47087579136.0,software,32,"R1: need alignment below threshold (score 12/30, need=software)"
CSTM,Constellium SE Ordinary Shares (France),27.08,3670090874.0,infrastructure,35,"R1: need alignment below threshold (score 15/30, need=infrastructure)"
CPSS,Consumer Portfolio Services Inc. Common Stock,9.29,200243293.0,finance,19,"R1: need alignment below threshold (score 4/30, need=finance)"
CBKM,CONSUMERS BANCORP INC /OH/,31.9,100699688.0,finance,19,"R1: need alignment below threshold (score 4/30, need=finance)"
CTGO,Contango Silver & Gold Inc. Common Stock,20.41,682524503.0,materials,21,"R1: need alignment below threshold (score 3/30, need=materials)"
LOGC,ContextLogic Holdings Inc.,11.95,546756928.0,retail,23,"R1: need alignment below threshold (score 5/30, need=retail)"
CTLDF,Controladora Axtel S.A.B. de C.V.,0.05,240941168.0,unknown,17,"R1: need alignment below threshold (score 8/30, need=unknown)"
VLRS,Controladora Vuela Compania de Aviacion S.A.B. de C.V. American Depositary Shares each representing ten (10) Ordinary Participation Certificates,7.13,819603264.0,transport,36,"R1: need alignment below threshold (score 18/30, need=transport)"
CPADF,Cookpad Inc.,0.977,70231256.0,media,16,"R1: need alignment below threshold (score 4/30, need=media)"
CHWTF,Coolpad Group Limited,0.0913,36331028.0,discretionary,11,"R1: need alignment below threshold (score 8/30, need=discretionary)"
CPA,Copa Holdings S.A. Class A Common Stock,133.47,6036337664.0,transport,38,"R1: need alignment below threshold (score 18/30, need=transport)"
CPRT,Copart Inc. (DE) Common Stock,33.33,30857296695.0,transport,28,"R1: need alignment below threshold (score 8/30, need=transport)"
COPAF,COPAUR MINERALS INC.,0.105,12653508.0,materials,13,"R1: need alignment below threshold (score 8/30, need=materials)"
LBCMF,Copper Giant Resources Corp.,0.9136,231410096.0,materials,18,"R1: need alignment below threshold (score 3/30, need=materials)"
CSRIF,Copper Standard Resources Inc.,0.3495,20330362.0,unknown,13,"R1: need alignment below threshold (score 8/30, need=unknown)"
CDP,COPT Defense Properties Common Shares of Beneficial Interest,37.55,4258562698.0,shelter,28,"R1: need alignment below threshold (score 8/30, need=shelter)"
CSNVY,Corbion N.V.,21.91,1263152128.0,infrastructure,34,"R1: need alignment below threshold (score 16/30, need=infrastructure)"
CLB,Core Laboratories Inc. Common Stock,12.06,553367577.0,energy,28,"R1: need alignment below threshold (score 10/30, need=energy)"
CXOXF,Core Lithium Ltd,0.26922,871411712.0,materials,26,"R1: need alignment below threshold (score 8/30, need=materials)"
CNM,Core & Main Inc. Class A Common Stock,44.08,8530363143.0,discretionary,30,"R1: need alignment below threshold (score 10/30, need=discretionary)"
CMT,Core Molding Technologies Inc Common Stock,25.34,224234522.0,infrastructure,25,"R1: need alignment below threshold (score 10/30, need=infrastructure)"
CORZ,Core Scientific Inc. Common Stock,18.03,5793768151.0,finance,24,"R1: need alignment below threshold (score 4/30, need=finance)"
CCOOF,CORE SILVER CORP.,0.356,11719721.0,materials,13,"R1: need alignment below threshold (score 8/30, need=materials)"
CRBG,Corebridge Financial Inc. Common Stock,31.83,14188939375.0,finance,25,"R1: need alignment below threshold (score 5/30, need=finance)"
CXW,CoreCivic Inc. Common Stock,33.14,3277330225.0,shelter,28,"R1: need alignment below threshold (score 8/30, need=shelter)"
CRNMF,Cornish Metals plc,1.5,188207008.0,materials,23,"R1: need alignment below threshold (score 8/30, need=materials)"
CODQL,Coronado Global Resources Inc.,0.14,238436832.0,materials,20,"R1: need alignment below threshold (score 5/30, need=materials)"
CRPFY,Corporación Financiera Colombiana S.A.,8.5,1553931136.0,finance,22,"R1: need alignment below threshold (score 4/30, need=finance)"
VESTF,"Corporación Inmobiliaria Vesta, S.A.B. de C.V.",3.95,3665129728.0,shelter,28,"R1: need alignment below threshold (score 8/30, need=shelter)"
CIEZF,"Corporación Interamericana de Entretenimiento, S.A.B. de C.V.",1.2,671243776.0,unknown,26,"R1: need alignment below threshold (score 8/30, need=unknown)"
CAAP,Corporacion America Airports SA Common Shares,24.82,4100739204.0,transport,35,"R1: need alignment below threshold (score 15/30, need=transport)"
VTMX,Corporacion Inmobiliaria Vesta S.A.B de C.V. American Depositary Shares each representing ten (10) Common Shares,35.16,3109854323.0,shelter,28,"R1: need alignment below threshold (score 8/30, need=shelter)"
