ticker,company,price,marketCap,exchange,quoteType
DMPHF,Dermapharm Holding SE,47.69,2362600960.0,PNK,EQUITY
KSVRF,KSB SE & Co. KGaA,1348.47,2361611776.0,PNK,EQUITY
ILKAF,Iluka Resources Limited,5.27,2360740864.0,PNK,EQUITY
OSHDF,Oshidori International Holdings Limited,0.3397,2358701312.0,PNK,EQUITY
VBVBF,Verbio SE,36.985,2356517120.0,PNK,EQUITY
KUKYF,"Kokuyo Co., Ltd.",5.59,2353694976.0,PNK,EQUITY
WOSGF,Watches of Switzerland Group PLC,10.17,2353461248.0,PNK,EQUITY
PRKWF,Parkway Life Real Estate Investment Trust,3.6,2349672960.0,PNK,EQUITY
IWGFF,International Workplace Group plc,2.48,2347055360.0,PNK,EQUITY
SMSOF,Samsonite Group S.A.,1.72,2345728256.0,PNK,EQUITY
PPENF,Pampa Energía S.A.,1.75,2345164800.0,PNK,EQUITY
DNLMY,Dunelm Group plc,11.63,2344615168.0,PNK,EQUITY
WSIOF,Wasion Holdings Limited,2.255,2342921984.0,PNK,EQUITY
ZIZTF,Zip Co Limited,1.88,2342332928.0,PNK,EQUITY
RGNLF,Regional S.A.B. de C.V.,8.78,2340872960.0,PNK,EQUITY
CGKEF,"The Chugoku Electric Power Co., Inc.",6.51,2340842240.0,PNK,EQUITY
PEGIY,PT Energi Mega Persada Tbk,16.62,2340470016.0,PNK,EQUITY
JPRRF,Japan Prime Realty Investment Corporation,577.75,2338880000.0,PNK,EQUITY
DAIDF,"Daido Steel Co., Ltd.",11.7,2338289408.0,PNK,EQUITY
SPGNY,Springer Nature AG & Co. KGaA,11.755,2337940224.0,PNK,EQUITY
CLBEY,"Calbee, Inc.",4.8,2334487040.0,PNK,EQUITY
DKCLF,"Daiei Kankyo Co., Ltd.",23.37,2334107392.0,PNK,EQUITY
SMTGY,SMA Solar Technology AG,6.7225,2332707328.0,PNK,EQUITY
ASAIY,Sendas Distribuidora S.A.,8.68,2323561472.0,PNK,EQUITY
AEMFF,AEM Holdings Ltd.,7.27,2323106816.0,PNK,EQUITY
OSBGF,OSB Group Plc,6.87,2320247040.0,PNK,EQUITY
IMYSF,Imerys S.A.,27.345,2317629952.0,PNK,EQUITY
TAPGF,PT Triputra Agro Persada Tbk,0.1166,2314806016.0,PNK,EQUITY
SPPSY,Sopra Steria Group SA,12.09,2314432768.0,PNK,EQUITY
PTMGF,L1 Group Limited,0.9,2309896448.0,PNK,EQUITY
LMPMF,Lee & Man Paper Manufacturing Limited,0.5376,2308992000.0,PNK,EQUITY
GDNGY,PT Gudang Garam Tbk,4.6,2307111680.0,PNK,EQUITY
FXCNF,FIH Mobile Limited,2.95,2305346816.0,PNK,EQUITY
MAWHF,Man Wah Holdings Limited,0.6,2306370816.0,PNK,EQUITY
ONZBF,"Organización Soriana, S. A. B. de C. V.",1.3,2300174336.0,PNK,EQUITY
OXFYY,Oxford Nanopore Technologies plc,9.43,2299420928.0,PNK,EQUITY
ULVAF,"ULVAC, Inc.",46.75,2298874880.0,PNK,EQUITY
THOGF,"Toho Gas Co., Ltd.",6.4375,2291146752.0,PNK,EQUITY
ORPEF,emeis Société anonyme,14.22,2290785280.0,PNK,EQUITY
MBPFY,Mitchells & Butlers plc,7.7,2286645760.0,PNK,EQUITY
AKRYY,Aker Solutions ASA,9.4,2284447488.0,PNK,EQUITY
KRDXF,Kardex Holding AG,295.5,2280429568.0,PNK,EQUITY
MXCHY,"Orbia Advance Corporation, S.A.B. de C.V.",2.36,2274110720.0,PNK,EQUITY
SHZNY,Shenzhen Expressway Corporation Limited,44.79,2273411584.0,PNK,EQUITY
ZNNGY,"Zhongyuan Bank Co., Ltd.",3.11,2273399040.0,PNK,EQUITY
NDVLY,New World Development Company Limited,0.4,2273039104.0,PNK,EQUITY
MIURF,"Miura Co., Ltd.",19.62,2271002624.0,PNK,EQUITY
JEHLY,Johnson Electric Holdings Limited,24.5,2270471424.0,PNK,EQUITY
LIOPY,Lion Corporation,16.4,2268943616.0,PNK,EQUITY
HSQVY,Husqvarna AB (publ),7.93,2267491840.0,PNK,EQUITY
NTXVF,Nexteer Automotive Group Limited,0.779,2261809152.0,PNK,EQUITY
BGAOF,Proximus PLC,7.0,2261473024.0,PNK,EQUITY
SOTDF,Ströer SE & Co. KGaA,40.5,2259089920.0,PNK,EQUITY
FRCEF,Fletcher Building Limited,2.1,2258679552.0,PNK,EQUITY
PTFRF,PT Tower Bersama Infrastructure Tbk,0.1,2255061504.0,PNK,EQUITY
SMSGY,Samsonite Group S.A.,8.26,2252990208.0,PNK,EQUITY
MBUMF,"Mabuchi Motor Co., Ltd.",9.45,2251045120.0,PNK,EQUITY
EKTAF,Elekta AB (publ),5.88,2246648832.0,PNK,EQUITY
ULIHF,The United Laboratories International Holdings Limited,1.14,2246115072.0,PNK,EQUITY
HPCRF,Home Product Center Public Company Limited,0.19,2478402816.0,PNK,EQUITY
OERCF,Österreichische Post AG,33.24,2245449984.0,PNK,EQUITY
PTTMF,PT TIMAH Tbk,0.1872,2244782848.0,PNK,EQUITY
EKTAY,Elekta AB (publ),5.87,2242828032.0,PNK,EQUITY
GGNDF,GN Store Nord A/S,15.4,2242433024.0,PNK,EQUITY
TKUGF,"Takeuchi Mfg. Co., Ltd.",48.54,2242204160.0,PNK,EQUITY
SOIEF,Stolt-Nielsen Limited,33.75,2241033728.0,PNK,EQUITY
PKCOY,"PARK24 Co., Ltd.",13.1,2236578304.0,PNK,EQUITY
MBPFF,Mitchells & Butlers plc,3.76,2233191680.0,PNK,EQUITY
NPEGF,"Nippon Electric Glass Co., Ltd.",30.24,2228194304.0,PNK,EQUITY
RDPEF,Redefine Properties Limited,0.3185,2222485504.0,PNK,EQUITY
NGCRF,NagaCorp Ltd.,0.5022,2221225728.0,PNK,EQUITY
TCGGY,Tecan Group AG,36.0,2217925376.0,PNK,EQUITY
HLPXF,HELLENiQ ENERGY Holdings S.A.,7.24,2210626816.0,PNK,EQUITY
PRRFY,Premier Foods plc,12.81,2207593728.0,PNK,EQUITY
SZIHF,Shenzhen International Holdings Limited,0.9,2205959168.0,PNK,EQUITY
PTNRF,Partner Communications Company Ltd.,11.75,2205059584.0,PNK,EQUITY
MEOBF,Mesoblast Limited,1.7,2204833536.0,PNK,EQUITY
AMSSY,ams-OSRAM AG,11.06,2201816320.0,PNK,EQUITY
BGAOY,Proximus PLC,1.36,2196859392.0,PNK,EQUITY
NISUF,Nissui Corporation,7.23,2192655360.0,PNK,EQUITY
VAIAF,Vaisala Oyj,60.1,2189847296.0,PNK,EQUITY
OILRF,Oil Refineries Ltd.,0.7,2189068032.0,PNK,EQUITY
UPBMF,United Plantations Berhad,3.50667,2181771008.0,PNK,EQUITY
RMGGF,Resolute Mining Limited,1.02,2180165888.0,PNK,EQUITY
TAVHY,TAV Havalimanlari Holding A.S.,24.0,2179687424.0,PNK,EQUITY
CKNHY,Clarkson PLC,35.43,2176873472.0,PNK,EQUITY
ILKAY,Iluka Resources Limited,25.21,2174085120.0,PNK,EQUITY
NZTCF,Spark New Zealand Limited,1.15,2173649408.0,PNK,EQUITY
BOWFF,Boardwalk Real Estate Investment Trust,47.14,2371167488.0,PNK,EQUITY
MTAGF,Ceconomy AG,4.47,2168938240.0,PNK,EQUITY
HYSNY,Hysan Development Company Limited,4.005,2168470528.0,PNK,EQUITY
RKUSF,"Rakus Co., Ltd.",6.12,2167149056.0,PNK,EQUITY
BTSBF,Betsson AB (publ),16.0,2164884480.0,PNK,EQUITY
CMGMF,Chemring Group PLC,8.0,2164412928.0,PNK,EQUITY
UVRBY,Universal Robina Corporation,10.15,2163647232.0,PNK,EQUITY
BEKAY,NV Bekaert SA,4.5,2161069824.0,PNK,EQUITY
JPFAF,PT Japfa Comfeed Indonesia Tbk,0.1846,2160719104.0,PNK,EQUITY
PTKFY,PT Kalbe Farma Tbk.,9.54,2158370560.0,PNK,EQUITY
MNDDF,Monde Nissin Corporation,0.12,2156233216.0,PNK,EQUITY
SMTGF,SMA Solar Technology AG,62.1,2154870016.0,PNK,EQUITY
ABLGF,Alten S.A.,63.0,2150969088.0,PNK,EQUITY
NTCYF,Netcompany Group A/S,48.4001,2149878016.0,PNK,EQUITY
UILCF,Singapore Land Group Limited,1.5,2149547008.0,PNK,EQUITY
BLUMY,Blue Moon Group Holdings Limited,1.85,2145605248.0,PNK,EQUITY
TKHIF,Takara Holdings Inc.,11.2,2144176768.0,PNK,EQUITY
SKXJF,"Sankyo Co., Ltd.",10.83,2139073664.0,PNK,EQUITY
CKDOF,CKD Corporation,32.0,2138720384.0,PNK,EQUITY
GROUF,Grafton Group plc,11.05,3187682048.0,PNK,EQUITY
CGGGF,Coats Group plc,1.115,2134205696.0,PNK,EQUITY
UVRBF,Universal Robina Corporation,1.0,2131672192.0,PNK,EQUITY
ITOEF,"Ito En, Ltd.",18.5,2131760896.0,PNK,EQUITY
PHPPY,Signify N.V.,8.92,2130891392.0,PNK,EQUITY
AEGXF,Aecon Group Inc.,31.08,2129897728.0,PNK,EQUITY
AUBBF,AUB Group Limited,16.3,2129440384.0,PNK,EQUITY
LLAZF,Liechtensteinische Landesbank Aktiengesellschaft,69.95,2129291648.0,PNK,EQUITY
MWTCF,"Manila Water Company, Inc.",0.7171,2125581824.0,PNK,EQUITY
DNEMF,Dunelm Group plc,10.535,2123862400.0,PNK,EQUITY
DSITF,Currys plc,2.075,2123773696.0,PNK,EQUITY
PFODF,Premier Foods plc,2.43,2123611648.0,PNK,EQUITY
OERLY,OC Oerlikon Corporation AG,12.73,2122050816.0,PNK,EQUITY
GMYYF,"MONETA Money Bank, a.s.",4.15,2120650112.0,PNK,EQUITY
SRRLF,Sirius Real Estate Limited,1.34,2120272128.0,PNK,EQUITY
ATEAY,Atea ASA,9.5,2119640064.0,PNK,EQUITY
GMPUF,"Gestamp Automoción, S.A.",3.725,2118491520.0,PNK,EQUITY
GNNDY,GN Store Nord A/S,43.6,2116235392.0,PNK,EQUITY
EXETF,Extendicare Inc.,22.26,2115732864.0,PNK,EQUITY
OSGCF,OSG Corporation,25.73,2114286080.0,PNK,EQUITY
TVAHF,TV Asahi Holdings Corporation,21.0,2111325568.0,PNK,EQUITY
HNWAF,"Hanwa Co., Ltd.",10.95,2110788352.0,PNK,EQUITY
MKMLF,"Makino Milling Machine Co., Ltd.",90.1616,2109029120.0,PNK,EQUITY
SFEGY,Smartfit Escola de Ginástica e Dança S.A.,13.7379,2107773440.0,PNK,EQUITY
TGOSF,"Toyoda Gosei Co., Ltd.",17.95,2104847872.0,PNK,EQUITY
CCVTF,China Conch Venture Holdings Limited,1.17,2096688000.0,PNK,EQUITY
KHNRF,"Keihan Holdings Co., Ltd.",20.75,2093683968.0,PNK,EQUITY
DKSSF,"Daiichikosho Co., Ltd.",20.25,2093382144.0,PNK,EQUITY
OXINF,Oxford Instruments plc,38.0,2088779776.0,PNK,EQUITY
BVNKF,Bavarian Nordic A/S,27.56,2085689344.0,PNK,EQUITY
ARBFF,ARB Corporation Limited,24.92,2084809216.0,PNK,EQUITY
BYPLF,Bodycote plc,12.3,2083433472.0,PNK,EQUITY
KSRYY,KOSE Holdings Corporation,7.34,2082741376.0,PNK,EQUITY
YNFGF,Yunfeng Financial Group Limited,0.515,2082593024.0,PNK,EQUITY
FRHLF,Freehold Royalties Ltd.,12.7,2082296192.0,PNK,EQUITY
SEBNF,"Seven Bank, Ltd.",1.78,2079036032.0,PNK,EQUITY
KYWAF,"EXEO Group, Inc.",10.215,2074462592.0,PNK,EQUITY
CMGMY,Chemring Group PLC,7.65,2069719936.0,PNK,EQUITY
PLXNF,Pluxee N.V.,15.05,2067810560.0,PNK,EQUITY
AKRTF,Aker Solutions ASA,4.25,2065723904.0,PNK,EQUITY
GENSF,Genus plc,31.065,2063203328.0,PNK,EQUITY
GWNCF,Goldwin Inc.,15.08,2063081472.0,PNK,EQUITY
PANHF,Ping An Healthcare and Technology Company Limited,0.97,2062827264.0,PNK,EQUITY
AILLI,Ameren Illinois Company,81.0,,PNK,EQUITY
AGLFF,Angelalign Technology Inc.,12.0,2060119680.0,PNK,EQUITY
BEKSF,NV Bekaert SA,42.7,2050615040.0,PNK,EQUITY
MTASF,Montana Aerospace AG,32.69,2049695232.0,PNK,EQUITY
SZUKF,"Suzuken Co., Ltd.",30.3,2049426688.0,PNK,EQUITY
CJNHF,China Jinmao Holdings Group Limited,0.1516,2048489984.0,PNK,EQUITY
NPKYY,"Nippon Kayaku Co., Ltd.",13.9,2047384960.0,PNK,EQUITY
ENTOF,Entra ASA,11.1723,2034097664.0,PNK,EQUITY
PTKFF,PT Kalbe Farma Tbk.,0.0449,2031673856.0,PNK,EQUITY
CURYY,Currys plc,19.8,2026540544.0,PNK,EQUITY
AFBOF,African Rainbow Minerals Limited,10.09,2025803264.0,PNK,EQUITY
HMDPF,Hammond Power Solutions Inc.,170.16,2025741952.0,PNK,EQUITY
OERLF,OC Oerlikon Corporation AG,6.12,2025180672.0,PNK,EQUITY
DBMBF,FIBRA Macquarie México,2.54,2025170944.0,PNK,EQUITY
CKNHF,Clarkson PLC,65.89,2024191104.0,PNK,EQUITY
AHHLF,"ARE Holdings, Inc.",23.545,2023563776.0,PNK,EQUITY
PPAAF,PT Perusahaan Gas Negara (Persero) Tbk,0.08334,2020287232.0,PNK,EQUITY
HROGF,"Hirogin Holdings, Inc.",6.82,2019752064.0,PNK,EQUITY
ANGGF,Angang Steel Company Limited,0.2154,2018130176.0,PNK,EQUITY
NMRSF,"Namura Shipbuilding Co., Ltd.",29.0,2016806144.0,PNK,EQUITY
TKYMY,Tokuyama Corporation,14.0,2014464512.0,PNK,EQUITY
STECF,Scatec ASA,12.6,2013822336.0,PNK,EQUITY
YUPRF,Yuexiu Property Company Limited,0.5001,2013099008.0,PNK,EQUITY
UHOIF,Ushio Inc.,25.37,2013059200.0,PNK,EQUITY
TAVHF,TAV Havalimanlari Holding A.S.,5.54,2012578048.0,PNK,EQUITY
RNDOF,Round One Corporation,7.65,2010976000.0,PNK,EQUITY
HKPMF,Hokuetsu Corporation,12.6,2001655552.0,PNK,EQUITY
AILLM,Ameren Illinois Company,78.6,,PNK,EQUITY
IBADF,"Inaba Denki Sangyo Co.,Ltd.",17.81,1999958784.0,PNK,EQUITY
ILPMY,Permanent TSB Group Holdings plc,3.35,1997833216.0,PNK,EQUITY
ARLLF,Argan SA,77.56,1997253760.0,PNK,EQUITY
BLRDF,Billerud AB (publ),8.02,1994613632.0,PNK,EQUITY
MTTRY,Ceconomy AG,0.8,1993033728.0,PNK,EQUITY
RMGNF,RHI Magnesita N.V.,42.0084,1988535808.0,PNK,EQUITY
AILIM,Ameren Illinois Company,78.0,,PNK,EQUITY
ATAZF,Atea ASA,17.79,1984652544.0,PNK,EQUITY
TODCF,Toda Corporation,6.7,1983466624.0,PNK,EQUITY
SIMEF,Sime Darby Property Berhad,0.2913,1981084416.0,PNK,EQUITY
ARSUF,Fagron NV,27.0,1980361600.0,PNK,EQUITY
THDDY,TV Asahi Holdings Corporation,19.6845,1979066112.0,PNK,EQUITY
DNERF,Downer EDI Limited,3.0,1977032064.0,PNK,EQUITY
KNCAF,"Konica Minolta, Inc.",4.0,1976734720.0,PNK,EQUITY
AILLN,Ameren Illinois Company,77.66,,PNK,EQUITY
RELOF,"Relo Group, Inc.",13.01,1973668096.0,PNK,EQUITY
LCSHF,Lancashire Holdings Limited,8.11,1972533888.0,PNK,EQUITY
MGLLF,Magellan Financial Group Limited,6.74,1972177152.0,PNK,EQUITY
MCSHF,Metcash Limited,1.79,1968509824.0,PNK,EQUITY
NURPF,Neuren Pharmaceuticals Limited,15.51,1966264448.0,PNK,EQUITY
CIMEF,CIMC Enric Holdings Limited,0.93,1963224064.0,PNK,EQUITY
MTTWF,Metro AG,5.45,1962663296.0,PNK,EQUITY
DNERY,Downer EDI Limited,5.95,1960556672.0,PNK,EQUITY
MOPHY,Monadelphous Group Limited,19.5,1960190976.0,PNK,EQUITY
FGETF,Flight Centre Travel Group Limited,9.56,1957757440.0,PNK,EQUITY
PBATF,PT Bukit Asam (Persero) Tbk,0.17,1957440640.0,PNK,EQUITY
ELRXF,AB Electrolux (publ),2.41,1955688448.0,PNK,EQUITY
HRUFF,H&R Real Estate Investment Trust,7.39,2069780736.0,PNK,EQUITY
GRDDY,Grand City Properties S.A.,11.1,1954994816.0,PNK,EQUITY
LMPMY,Lee & Man Paper Manufacturing Limited,4.55,1954225024.0,PNK,EQUITY
VVVNF,Vivendi SE,1.96,1952497152.0,PNK,EQUITY
APELF,"Alps Alpine Co., Ltd.",10.0,1951448832.0,PNK,EQUITY
HVBVF,Havas N.V.,19.96,1950487552.0,PNK,EQUITY
PFFVF,Pfeiffer Vacuum Technology AG,196.0,1945821952.0,PNK,EQUITY
LCSHY,Lancashire Holdings Limited,16.0,1945779456.0,PNK,EQUITY
FDVWF,Friedrich Vorwerk Group SE,97.25,1944999936.0,PNK,EQUITY
GRFFF,Fibra Danhos,1.2,1942554752.0,PNK,EQUITY
AOZOF,"Aozora Bank, Ltd.",14.02,1940102656.0,PNK,EQUITY
PRGLY,"Puregold Price Club, Inc.",6.75,1934270976.0,PNK,EQUITY
YNNHF,Yihai International Holding Ltd.,1.992,1932502912.0,PNK,EQUITY
TVFCF,TF1 SA,9.17,1928589952.0,PNK,EQUITY
RTEZ,REST EZ INC,70.0,1927592192.0,PNK,EQUITY
IDRSF,Idorsia Ltd,7.25,1922094208.0,PNK,EQUITY
ZZHGY,"ZhongAn Online P & C Insurance Co., Ltd.",1.14,1920686720.0,PNK,EQUITY
PGCMF,"Puregold Price Club, Inc.",0.67,1919942912.0,PNK,EQUITY
SWDHF,Skyworth Group Limited,0.8664,1919448192.0,PNK,EQUITY
ADDLF,AddLife AB (publ),15.75,1919358976.0,PNK,EQUITY
NGCRY,NagaCorp Ltd.,26.0,1916629120.0,PNK,EQUITY
SHWGF,Shandong Weigao Group Medical Polymer Company Limited,0.4311,1916404352.0,PNK,EQUITY
TUALF,Tuas Limited,3.49,1913902592.0,PNK,EQUITY
NFYEF,NFI Group Inc.,16.05,1911679744.0,PNK,EQUITY
ALSSF,"Alsea, S.A.B. de C.V.",2.41,1911521024.0,PNK,EQUITY
SFFYF,Signify N.V.,16.0,1911113344.0,PNK,EQUITY
DALXF,Spartan Delta Corp.,9.31,1910197888.0,PNK,EQUITY
CELJF,Cellcom Israel Ltd.,11.33,1909961728.0,PNK,EQUITY
ASTVF,Austevoll Seafood ASA,9.45,1907237504.0,PNK,EQUITY
EENNF,ENAV S.p.A.,3.52,1901944832.0,PNK,EQUITY
RBTEF,Robertet SA,906.315,1901434368.0,PNK,EQUITY
SNKCF,"SENKO Group Holdings Co., Ltd.",11.35,1900201216.0,PNK,EQUITY
BTSEF,Bet Shemesh Engines Holdings (1997) Ltd,199.0,1900114304.0,PNK,EQUITY
TKYMF,Tokuyama Corporation,26.41,1900071680.0,PNK,EQUITY
NSHKF,"Nippon Shokubai Co., Ltd.",12.82,1894483328.0,PNK,EQUITY
KOSCF,KOSE Holdings Corporation,33.38,1894329984.0,PNK,EQUITY
VIVHY,Vivendi SE,1.9,1892726656.0,PNK,EQUITY
PIAHY,Ping An Healthcare and Technology Company Limited,1.78,1892697088.0,PNK,EQUITY
AEBZY,Anadolu Efes Biracilik ve Malt Sanayii Anonim Sirketi,0.3194,1891184256.0,PNK,EQUITY
PARXF,Parex Resources Inc.,19.65,1889942016.0,PNK,EQUITY
UNEGF,United Energy Group Limited,0.0735,1889469440.0,PNK,EQUITY
EZKGF,"Ezaki Glico Co., Ltd.",30.816,1889289216.0,PNK,EQUITY
EYGPF,Electricity Generating Public Company Limited,2.82,1886064128.0,PNK,EQUITY
GENSY,Genus plc,28.38,1884877184.0,PNK,EQUITY
PAEXY,Parex Resources Inc.,19.58,1883209344.0,PNK,EQUITY
HVNVY,Havas N.V.,96.26,1881302016.0,PNK,EQUITY
HMDCF,HUTCHMED (China) Limited,2.16,1877193088.0,PNK,EQUITY
JPEVF,"Japan Elevator Service Holdings Co.,Ltd.",10.5,1877021184.0,PNK,EQUITY
TPRKY,Travis Perkins plc,8.86,1876904192.0,PNK,EQUITY
TRRVF,TerraVest Industries Inc.,87.39,1872398848.0,PNK,EQUITY
ALZCF,AlzChem Group AG,184.9,1871864448.0,PNK,EQUITY
SFRGY,Salvatore Ferragamo S.p.A.,5.66,1871699968.0,PNK,EQUITY
CMTHF,Cementir Holding N.V.,12.0,1866240000.0,PNK,EQUITY
TKCBF,"Tokai Carbon Co., Ltd.",9.22,1865535872.0,PNK,EQUITY
VALIF,Valiant Holding AG,118.353,1865534464.0,PNK,EQUITY
HHULY,Hamburger Hafen und Logistik Aktiengesellschaft,12.4,1865442048.0,PNK,EQUITY
AUKUF,ams-OSRAM AG,18.74,1865372416.0,PNK,EQUITY
BLRDY,Billerud AB (publ),15.0,1865286912.0,PNK,EQUITY
PTIZF,PT Indo Tambangraya Megah Tbk,1.69,1863563520.0,PNK,EQUITY
ZEOOY,Zeon Corporation,9.73,1861791616.0,PNK,EQUITY
WTSHF,Westshore Terminals Investment Corporation,30.08,1858034560.0,PNK,EQUITY
ESGFF,Ora Banda Mining Limited,0.96,1856641152.0,PNK,EQUITY
AJMPF,Ashmore Group Plc,2.85,1852927360.0,PNK,EQUITY
VISIF,"Visional, Inc.",46.0,1850093568.0,PNK,EQUITY
AGTEF,AGTech Holdings Limited,0.1606,1848829696.0,PNK,EQUITY
PMREF,Primaris Real Estate Investment Trust,15.65,2157365504.0,PNK,EQUITY
NPNGY,"Nippon Gas Co., Ltd.",8.67,1847383040.0,PNK,EQUITY
IRLTF,Bally's Intralot S.A.,1.0,1846765056.0,PNK,EQUITY
GRGTF,Grainger plc,2.49,1846606464.0,PNK,EQUITY
PGCSF,"Prosegur Compañía de Seguridad, S.A.",3.45,1842135936.0,PNK,EQUITY
CITAY,"COSCO SHIPPING Development Co., Ltd.",7.0,1841853952.0,PNK,EQUITY
TINLF,Teijin Limited,9.51,1834630272.0,PNK,EQUITY
AILIN,Ameren Illinois Company,72.0,,PNK,EQUITY
CYRBY,Cyrela Brazil Realty S.A. Empreendimentos e Participações,5.0,1831554688.0,PNK,EQUITY
MWTCY,"Manila Water Company, Inc.",15.43,1829464704.0,PNK,EQUITY
CGEAF,Cogeco Communications Inc.,43.51,1828059392.0,PNK,EQUITY
JFBHF,Jungfraubahn Holding AG,313.0,1826280192.0,PNK,EQUITY
SHWGY,Shandong Weigao Group Medical Polymer Company Limited,1.64,1822606720.0,PNK,EQUITY
ARHOF,AmRest Holdings SE,8.51697,1822047104.0,PNK,EQUITY
LWSCF,Sienna Senior Living Inc.,16.42,1820613248.0,PNK,EQUITY
RETDF,Reit 1 Ltd,9.0,1820562944.0,PNK,EQUITY
KANKF,Kaneka Corporation,30.275,1818236800.0,PNK,EQUITY
KNCAY,"Konica Minolta, Inc.",7.35,1816125056.0,PNK,EQUITY
GRNNF,Grand City Properties S.A.,10.28,1815832064.0,PNK,EQUITY
DEUZF,DEUTZ Aktiengesellschaft,11.89,1814867200.0,PNK,EQUITY
GTOFF,PT GoTo Gojek Tokopedia Tbk,0.0017,1812357120.0,PNK,EQUITY
EERGF,Energean plc,9.81,1812063616.0,PNK,EQUITY
NXAGF,"NEXTAGE Co., Ltd.",23.11,1811640064.0,PNK,EQUITY
ILPMF,Permanent TSB Group Holdings plc,3.32,1809372160.0,PNK,EQUITY
DTNOY,DNO ASA,18.54,1807650048.0,PNK,EQUITY
SHALY,Shangri-La Asia Limited,10.0,1805693952.0,PNK,EQUITY
MNHFF,Mayr-Melnhof Karton AG,92.59,1799114368.0,PNK,EQUITY
PLYGF,PolyPeptide Group AG,54.42,1796753024.0,PNK,EQUITY
SICUF,Siam City Cement Public Company Limited,4.55,1790293888.0,PNK,EQUITY
ZEOOF,Zeon Corporation,9.35,1789080576.0,PNK,EQUITY
MAUSY,"Matsui Securities Co., Ltd.",13.875,1787063936.0,PNK,EQUITY
SFFFF,Peugeot Invest Société anonyme,71.9425,1785488128.0,PNK,EQUITY
NNKEF,"NANKAI Co., Ltd.",16.5,1785294720.0,PNK,EQUITY
ERMAF,ERAMET S.A.,62.26,1784459776.0,PNK,EQUITY
MLLGF,Mullen Group Ltd.,18.48,1778534656.0,PNK,EQUITY
FDMDF,4DMedical Limited,2.95,1769803264.0,PNK,EQUITY
EBLMY,Etablissements Maurel & Prom S.A.,44.29,1767437440.0,PNK,EQUITY
OSSFF,Embla Medical hf.,4.15,1766013440.0,PNK,EQUITY
OSSUY,Embla Medical hf.,4.15,1766013440.0,PNK,EQUITY
HCTPF,Hutchison Port Holdings Trust,0.1675,1765568256.0,PNK,EQUITY
TINLY,Teijin Limited,9.15,1765180416.0,PNK,EQUITY
BSMAF,Bursa Malaysia Berhad,2.18,1764272128.0,PNK,EQUITY
IZMIF,"Izumi Co., Ltd.",8.39,1763615232.0,PNK,EQUITY
LKFLF,Luk Fook Holdings (International) Limited,3.0,1761323520.0,PNK,EQUITY
KNEVF,Kinnevik AB,6.23,1754380544.0,PNK,EQUITY
PAKTY,PT Map Aktif Adiperkasa Tbk,1.23,1752995968.0,PNK,EQUITY
RYGYF,Reysas Gayrimenkul Yatirim Ortakligi A.S.,0.876,1752000000.0,PNK,EQUITY
BRGAY,Borregaard ASA,35.15,1751253760.0,PNK,EQUITY
SNCNF,Sunac China Holdings Limited,0.088,1750247296.0,PNK,EQUITY
FURCF,Forvia SE,9.45,1748790144.0,PNK,EQUITY
DGWPF,Drägerwerk AG & Co. KGaA,93.0,1744679936.0,PNK,EQUITY
CGKEY,"The Chugoku Electric Power Co., Inc.",9.6948,1743010432.0,PNK,EQUITY
GRGCF,Georgia Capital PLC,57.13,1740073600.0,PNK,EQUITY
SBDHF,"SHO-BOND Holdings Co.,Ltd.",8.6475,1737815680.0,PNK,EQUITY
GNGYF,Guangshen Railway Company Limited,0.245,1735466624.0,PNK,EQUITY
TSMRF,Tsumura & Co.,23.2,1729454592.0,PNK,EQUITY
INZRF,Inari Amertron Berhad,0.45,1728202240.0,PNK,EQUITY
HOFJF,House Foods Group Inc.,19.36,1727141760.0,PNK,EQUITY
USNZY,Usinas Siderúrgicas de Minas Gerais S.A.,1.4,1723319808.0,PNK,EQUITY
AMANF,Amano Corporation,24.86,1721822080.0,PNK,EQUITY
ISRMF,Isramco Negev 2 Limited Partnership,0.66,1718087552.0,PNK,EQUITY
AILLO,Ameren Illinois Company,67.5,,PNK,EQUITY
BELGF,Bellevue Gold Limited,1.149,1713736320.0,PNK,EQUITY
AEORF,AEON REIT Investment Corporation,813.722,1710906624.0,PNK,EQUITY
KRNMF,Clariane SE,4.78,1707830272.0,PNK,EQUITY
PORBF,Pola Orbis Holdings Inc.,7.7,1703880832.0,PNK,EQUITY
NNWWF,The North West Company Inc.,35.83,1700584448.0,PNK,EQUITY
IRRHF,Interroll Holding AG,2028.38,1696173952.0,PNK,EQUITY
MCHHF,Macmahon Holdings Limited,0.77,1695935232.0,PNK,EQUITY
PMDKY,PT. Mitra Adiperkasa Tbk,20.4299,1695681664.0,PNK,EQUITY
BVENY,Brava Energia S.A.,3.65,1695582336.0,PNK,EQUITY
ASPHF,Ascentage Pharma Group International,4.53,1692207744.0,PNK,EQUITY
MIZUF,Mizuno Corporation,22.22,1690006784.0,PNK,EQUITY
FPLSF,5N Plus Inc.,18.79,1689884800.0,PNK,EQUITY
EYUUF,Electricity Generating Public Company Limited,3.208,1688899712.0,PNK,EQUITY
AILIH,Ameren Illinois Company,66.0,,PNK,EQUITY
BYMAF,Bolsas y Mercados Argentinos S.A.,0.22,1675543808.0,PNK,EQUITY
TOMYY,"TOMY Company, Ltd.",19.4,1668093440.0,PNK,EQUITY
